deployment,worker_count,concurrency,mode,run_index,request_index,prefix_group,status,error,http_status,backend,route_reason,backend_outstanding_at_route,queue_depth_at_route,input_tokens,requested_output_tokens,output_tokens,ttft_seconds,tpot_seconds,e2e_seconds
aws-a10g-4gpu,4,32,continuous,1,11,3,ok,,200,worker-3,affinity_overridden_by_load,7,6,512,128,128,0.2142800230001285,0.03725032341732168,4.945071096999982
aws-a10g-4gpu,4,32,continuous,1,12,0,ok,,200,worker-2,prefix_affinity,3,2,512,128,128,0.14550042599989865,0.03720491800787407,4.870525012999906
aws-a10g-4gpu,4,32,continuous,1,13,1,ok,,200,worker-1,prefix_affinity,4,3,512,128,128,0.1830319639998379,0.039141319181102675,5.153979499999878
aws-a10g-4gpu,4,32,continuous,1,14,2,ok,,200,worker-0,prefix_affinity,8,7,512,128,128,0.2413526359998741,0.03900579672440973,5.19508881999991
aws-a10g-4gpu,4,32,continuous,1,15,3,ok,,200,worker-0,prefix_affinity,9,8,512,128,128,0.24126054499993188,0.038994593188977154,5.193573880000031
aws-a10g-4gpu,4,32,continuous,1,16,0,ok,,200,worker-3,affinity_overridden_by_load,2,1,512,128,128,0.16642161400000077,0.03731403062992228,4.9053035040001305
aws-a10g-4gpu,4,32,continuous,1,17,1,ok,,200,worker-1,prefix_affinity,2,1,512,128,128,0.1361735350001254,0.03916966251968436,5.110720675000039
aws-a10g-4gpu,4,32,continuous,1,18,2,ok,,200,worker-3,affinity_overridden_by_load,3,2,512,128,128,0.16521861999990506,0.037304745314960794,4.902921274999926
aws-a10g-4gpu,4,32,continuous,1,19,3,ok,,200,worker-0,prefix_affinity,7,6,512,128,128,0.193871086000172,0.03906527982677132,5.1551616240001294
aws-a10g-4gpu,4,32,continuous,1,20,0,ok,,200,worker-2,prefix_affinity,7,6,512,128,128,0.22271929500016086,0.03709958025984189,4.934365988000081
aws-a10g-4gpu,4,32,continuous,1,21,1,ok,,200,worker-1,prefix_affinity,6,5,512,128,128,0.22781826999994337,0.039012325913387304,5.182383661000131
aws-a10g-4gpu,4,32,continuous,1,22,2,ok,,200,worker-3,affinity_overridden_by_load,4,3,512,128,128,0.16105610499994327,0.037315049070865663,4.900067336999882
aws-a10g-4gpu,4,32,continuous,1,23,3,ok,,200,worker-0,prefix_affinity,5,4,512,128,128,0.14842432499995084,0.03912806151181109,5.117688136999959
aws-a10g-4gpu,4,32,continuous,1,24,0,ok,,200,worker-2,prefix_affinity,4,3,512,128,128,0.13529188699999395,0.037212868637795944,4.861326204000079
aws-a10g-4gpu,4,32,continuous,1,25,1,ok,,200,worker-1,prefix_affinity,5,4,512,128,128,0.1725525589999961,0.03913510716535432,5.142711168999995
aws-a10g-4gpu,4,32,continuous,1,26,2,ok,,200,worker-3,affinity_overridden_by_load,6,5,512,128,128,0.20294521100004204,0.03723882428346404,4.932275894999975
aws-a10g-4gpu,4,32,continuous,1,27,3,ok,,200,worker-0,prefix_affinity,6,5,512,128,128,0.1871721779998552,0.039062889157480817,5.148159100999919
aws-a10g-4gpu,4,32,continuous,1,28,0,ok,,200,worker-2,prefix_affinity,5,4,512,128,128,0.1723117739998088,0.037160998842520755,4.891758626999945
aws-a10g-4gpu,4,32,continuous,1,29,1,ok,,200,worker-1,prefix_affinity,8,7,512,128,128,0.21902083000009043,0.03902606225984155,5.1753307369999675
aws-a10g-4gpu,4,32,continuous,1,30,2,ok,,200,worker-3,affinity_overridden_by_load,5,4,512,128,128,0.1986921140000959,0.03725214644881867,4.929714713000067
aws-a10g-4gpu,4,32,continuous,1,31,3,ok,,200,worker-1,affinity_overridden_by_load,3,2,512,128,128,0.16811163900001702,0.0391414489448813,5.139075654999942
aws-a10g-4gpu,4,32,continuous,2,0,0,ok,,200,worker-2,prefix_affinity,1,0,512,128,128,0.08273826499998904,0.03721210443307169,4.808675528000094
aws-a10g-4gpu,4,32,continuous,2,1,1,ok,,200,worker-1,prefix_affinity,1,0,512,128,128,0.08151255899997523,0.03911875362204707,5.049594268999954
aws-a10g-4gpu,4,32,continuous,2,2,2,ok,,200,worker-3,affinity_overridden_by_load,1,0,512,128,128,0.10643690100005188,0.03732807359842344,4.847102247999828
aws-a10g-4gpu,4,32,continuous,2,3,3,ok,,200,worker-0,prefix_affinity,2,1,512,128,128,0.12934054700008346,0.03909619848031515,5.094557754000107
aws-a10g-4gpu,4,32,continuous,2,4,0,ok,,200,worker-2,prefix_affinity,2,1,512,128,128,0.12098070799993366,0.03716956877952711,4.841515942999877
aws-a10g-4gpu,4,32,continuous,2,5,1,ok,,200,worker-1,prefix_affinity,9,8,512,128,128,0.2433499880000909,0.03898515888976377,5.194465167000089
aws-a10g-4gpu,4,32,continuous,2,6,2,ok,,200,worker-0,prefix_affinity,3,2,512,128,128,0.16280267799993453,0.039115975559056326,5.130531574000088
aws-a10g-4gpu,4,32,continuous,2,7,3,ok,,200,worker-0,prefix_affinity,1,0,512,128,128,0.08137353800020719,0.03915933224409383,5.054608733000123
aws-a10g-4gpu,4,32,continuous,2,8,0,ok,,200,worker-2,prefix_affinity,6,5,512,128,128,0.23681814399992618,0.03709180989763866,4.947478001000036
aws-a10g-4gpu,4,32,continuous,2,9,1,ok,,200,worker-1,prefix_affinity,7,6,512,128,128,0.23907550800004174,0.039004574590549734,5.192656480999858
aws-a10g-4gpu,4,32,continuous,2,10,2,ok,,200,worker-0,prefix_affinity,4,3,512,128,128,0.15917966300003172,0.03911498294488181,5.126782497000022
aws-a10g-4gpu,4,32,continuous,2,11,3,ok,,200,worker-3,affinity_overridden_by_load,7,6,512,128,128,0.25650593999989724,0.0372966626141748,4.993182092000097
aws-a10g-4gpu,4,32,continuous,2,12,0,ok,,200,worker-2,prefix_affinity,3,2,512,128,128,0.14870206799992047,0.03719654470078813,4.8726632450000125
aws-a10g-4gpu,4,32,continuous,2,13,1,ok,,200,worker-1,prefix_affinity,4,3,512,128,128,0.1833361710000645,0.039125456448818735,5.152269140000044
aws-a10g-4gpu,4,32,continuous,2,14,2,ok,,200,worker-0,prefix_affinity,8,7,512,128,128,0.24303791800002728,0.03899324586614164,5.195180143000016
aws-a10g-4gpu,4,32,continuous,2,15,3,ok,,200,worker-0,prefix_affinity,9,8,512,128,128,0.24120277799988799,0.03899609681102483,5.193707073000041
aws-a10g-4gpu,4,32,continuous,2,16,0,ok,,200,worker-3,affinity_overridden_by_load,2,1,512,128,128,0.16709741500017117,0.03735029550393561,4.910584943999993
aws-a10g-4gpu,4,32,continuous,2,17,1,ok,,200,worker-1,prefix_affinity,2,1,512,128,128,0.1367591230000471,0.03916628572440953,5.110877410000057
aws-a10g-4gpu,4,32,continuous,2,18,2,ok,,200,worker-3,affinity_overridden_by_load,3,2,512,128,128,0.1651480950001769,0.037350172740156354,4.908620033000034
aws-a10g-4gpu,4,32,continuous,2,19,3,ok,,200,worker-0,prefix_affinity,7,6,512,128,128,0.1947073819999332,0.03905736224409496,5.154992386999993
aws-a10g-4gpu,4,32,continuous,2,20,0,ok,,200,worker-2,prefix_affinity,7,6,512,128,128,0.22680751799998689,0.037091529275590715,4.937431736000008
aws-a10g-4gpu,4,32,continuous,2,21,1,ok,,200,worker-1,prefix_affinity,6,5,512,128,128,0.22909234200005812,0.039002005960629665,5.182347099000026
aws-a10g-4gpu,4,32,continuous,2,22,2,ok,,200,worker-3,affinity_overridden_by_load,4,3,512,128,128,0.20185463100006018,0.0373179097874011,4.941229174
aws-a10g-4gpu,4,32,continuous,2,23,3,ok,,200,worker-0,prefix_affinity,5,4,512,128,128,0.1495533479999267,0.039117786291340086,5.117512207000118
aws-a10g-4gpu,4,32,continuous,2,24,0,ok,,200,worker-2,prefix_affinity,4,3,512,128,128,0.13983600800020213,0.03718794829133791,4.8627054410001165
aws-a10g-4gpu,4,32,continuous,2,25,1,ok,,200,worker-1,prefix_affinity,5,4,512,128,128,0.17421773599994594,0.03912656308661435,5.143291247999969
aws-a10g-4gpu,4,32,continuous,2,26,2,ok,,200,worker-3,affinity_overridden_by_load,6,5,512,128,128,0.24376590700012457,0.03730039088976251,4.980915549999963
aws-a10g-4gpu,4,32,continuous,2,27,3,ok,,200,worker-0,prefix_affinity,6,5,512,128,128,0.18739049100008742,0.03906989551180991,5.1492672209999455
aws-a10g-4gpu,4,32,continuous,2,28,0,ok,,200,worker-2,prefix_affinity,5,4,512,128,128,0.17671341799996299,0.03715026875590597,4.894797550000021
aws-a10g-4gpu,4,32,continuous,2,29,1,ok,,200,worker-1,prefix_affinity,8,7,512,128,128,0.223845547999872,0.039003993937007986,5.177352777999886
aws-a10g-4gpu,4,32,continuous,2,30,2,ok,,200,worker-3,affinity_overridden_by_load,5,4,512,128,128,0.23983690499994736,0.03731132625196866,4.978375338999967
aws-a10g-4gpu,4,32,continuous,2,31,3,ok,,200,worker-1,affinity_overridden_by_load,3,2,512,128,128,0.16822228000000905,0.03912599443307102,5.137223573000028
aws-a10g-4gpu,4,32,continuous,3,0,0,ok,,200,worker-2,prefix_affinity,1,0,512,128,128,0.08566249099999368,0.03716500137007879,4.805617665
aws-a10g-4gpu,4,32,continuous,3,1,1,ok,,200,worker-1,prefix_affinity,1,0,512,128,128,0.08445223599983365,0.0390967311496075,5.049737091999987
aws-a10g-4gpu,4,32,continuous,3,2,2,ok,,200,worker-3,affinity_overridden_by_load,1,0,512,128,128,0.11607758499985721,0.03736331891338602,4.861219086999881
aws-a10g-4gpu,4,32,continuous,3,3,3,ok,,200,worker-0,prefix_affinity,2,1,512,128,128,0.16486685900008524,0.03912599497637773,5.133868221000057
aws-a10g-4gpu,4,32,continuous,3,4,0,ok,,200,worker-2,prefix_affinity,2,1,512,128,128,0.11761081700001341,0.03717398494488163,4.838706904999981
aws-a10g-4gpu,4,32,continuous,3,5,1,ok,,200,worker-1,prefix_affinity,9,8,512,128,128,0.24006260400005885,0.03902852588976381,5.196685392000063
aws-a10g-4gpu,4,32,continuous,3,6,2,ok,,200,worker-0,prefix_affinity,3,2,512,128,128,0.1611528720000024,0.03912439029921181,5.129950439999902
aws-a10g-4gpu,4,32,continuous,3,7,3,ok,,200,worker-0,prefix_affinity,1,0,512,128,128,0.08361117799995554,0.039134421614172306,5.053682722999838
aws-a10g-4gpu,4,32,continuous,3,8,0,ok,,200,worker-2,prefix_affinity,6,5,512,128,128,0.23493222799993418,0.037092989425197065,4.945741884999961
aws-a10g-4gpu,4,32,continuous,3,9,1,ok,,200,worker-1,prefix_affinity,7,6,512,128,128,0.23776688700013437,0.03901073285039353,5.192129959000113
aws-a10g-4gpu,4,32,continuous,3,10,2,ok,,200,worker-0,prefix_affinity,4,3,512,128,128,0.15959963000000243,0.0391276906063009,5.128816337000217
aws-a10g-4gpu,4,32,continuous,3,11,3,ok,,200,worker-3,affinity_overridden_by_load,7,6,512,128,128,0.22992636600019978,0.03728808129921249,4.965512691000185
aws-a10g-4gpu,4,32,continuous,3,12,0,ok,,200,worker-2,prefix_affinity,3,2,512,128,128,0.1879121419999592,0.037161149881890516,4.907378177000055
aws-a10g-4gpu,4,32,continuous,3,13,1,ok,,200,worker-1,prefix_affinity,4,3,512,128,128,0.18367378499988263,0.03912487755118183,5.152533233999975
aws-a10g-4gpu,4,32,continuous,3,14,2,ok,,200,worker-0,prefix_affinity,8,7,512,128,128,0.2416364059999978,0.03900055011811093,5.194706271000086
aws-a10g-4gpu,4,32,continuous,3,15,3,ok,,200,worker-0,prefix_affinity,9,8,512,128,128,0.24154577400008748,0.03898958509448783,5.193223081000042
aws-a10g-4gpu,4,32,continuous,3,16,0,ok,,200,worker-3,affinity_overridden_by_load,2,1,512,128,128,0.14009914999996909,0.03736441625196891,4.88538001400002
aws-a10g-4gpu,4,32,continuous,3,17,1,ok,,200,worker-1,prefix_affinity,2,1,512,128,128,0.1382861419999699,0.03916125452755883,5.111765466999941
aws-a10g-4gpu,4,32,continuous,3,18,2,ok,,200,worker-3,affinity_overridden_by_load,3,2,512,128,128,0.1820800320001581,0.03732604625984131,4.922487907000004
aws-a10g-4gpu,4,32,continuous,3,19,3,ok,,200,worker-0,prefix_affinity,7,6,512,128,128,0.19338616499999262,0.03906897025984208,5.155145387999937
aws-a10g-4gpu,4,32,continuous,3,20,0,ok,,200,worker-2,prefix_affinity,7,6,512,128,128,0.22521956900004625,0.03709157702362213,4.935849851000057
aws-a10g-4gpu,4,32,continuous,3,21,1,ok,,200,worker-1,prefix_affinity,6,5,512,128,128,0.2280313759999899,0.0390084854015737,5.18210902199985
aws-a10g-4gpu,4,32,continuous,3,22,2,ok,,200,worker-3,affinity_overridden_by_load,4,3,512,128,128,0.17951545899995835,0.037318230354331024,4.918930713999998
aws-a10g-4gpu,4,32,continuous,3,23,3,ok,,200,worker-0,prefix_affinity,5,4,512,128,128,0.14882220899994536,0.03912367902362205,5.1175294449999456
aws-a10g-4gpu,4,32,continuous,3,24,0,ok,,200,worker-2,prefix_affinity,4,3,512,128,128,0.17883888500000467,0.037174162905511204,4.899957573999927
aws-a10g-4gpu,4,32,continuous,3,25,1,ok,,200,worker-1,prefix_affinity,5,4,512,128,128,0.1752265410000291,0.03912292271653622,5.143837726000129
aws-a10g-4gpu,4,32,continuous,3,26,2,ok,,200,worker-3,affinity_overridden_by_load,6,5,512,128,128,0.2179735890001666,0.037287844527558206,4.953529844000059
aws-a10g-4gpu,4,32,continuous,3,27,3,ok,,200,worker-0,prefix_affinity,6,5,512,128,128,0.18692378199989435,0.039066043826771535,5.148311347999879
aws-a10g-4gpu,4,32,continuous,3,28,0,ok,,200,worker-2,prefix_affinity,5,4,512,128,128,0.17606759799991778,0.03717748446456784,4.897608125000033
aws-a10g-4gpu,4,32,continuous,3,29,1,ok,,200,worker-1,prefix_affinity,8,7,512,128,128,0.22240252000005967,0.039014305598425204,5.17721933100006
aws-a10g-4gpu,4,32,continuous,3,30,2,ok,,200,worker-3,affinity_overridden_by_load,5,4,512,128,128,0.21581720600011067,0.03727035243307043,4.9491519650000555
aws-a10g-4gpu,4,32,continuous,3,31,3,ok,,200,worker-1,affinity_overridden_by_load,3,2,512,128,128,0.17017347700016217,0.03912569450393654,5.139136679000103
aws-a10g-4gpu,4,32,continuous,4,0,0,ok,,200,worker-2,prefix_affinity,1,0,512,128,128,0.07903703500005577,0.03723847973228336,4.808323961000042
aws-a10g-4gpu,4,32,continuous,4,1,1,ok,,200,worker-1,prefix_affinity,1,0,512,128,128,0.07964172699985284,0.03912712477165404,5.048786572999916
aws-a10g-4gpu,4,32,continuous,4,2,2,ok,,200,worker-3,affinity_overridden_by_load,1,0,512,128,128,0.10488762499994664,0.03731802711810965,4.844277068999872
aws-a10g-4gpu,4,32,continuous,4,3,3,ok,,200,worker-0,prefix_affinity,2,1,512,128,128,0.12206448799997816,0.03914989200787448,5.0941007730000365
aws-a10g-4gpu,4,32,continuous,4,4,0,ok,,200,worker-2,prefix_affinity,2,1,512,128,128,0.11485117999995964,0.037210072614171856,4.840530401999786
aws-a10g-4gpu,4,32,continuous,4,5,1,ok,,200,worker-1,prefix_affinity,9,8,512,128,128,0.240030003000129,0.03901990744881778,5.195558248999987
aws-a10g-4gpu,4,32,continuous,4,6,2,ok,,200,worker-0,prefix_affinity,3,2,512,128,128,0.1626542630001495,0.03911872978740103,5.13073294600008
aws-a10g-4gpu,4,32,continuous,4,7,3,ok,,200,worker-0,prefix_affinity,1,0,512,128,128,0.08196325499989143,0.03914770999212639,5.053722423999943
aws-a10g-4gpu,4,32,continuous,4,8,0,ok,,200,worker-2,prefix_affinity,6,5,512,128,128,0.23468099300021095,0.03708989470866022,4.945097621000059
aws-a10g-4gpu,4,32,continuous,4,9,1,ok,,200,worker-1,prefix_affinity,7,6,512,128,128,0.23552996100011114,0.03902474801574728,5.191672959000016
aws-a10g-4gpu,4,32,continuous,4,10,2,ok,,200,worker-0,prefix_affinity,4,3,512,128,128,0.15885760499986645,0.03911896034645634,5.126965568999822
aws-a10g-4gpu,4,32,continuous,4,11,3,ok,,200,worker-3,affinity_overridden_by_load,7,6,512,128,128,0.21340066600009777,0.03727121135432925,4.946844507999913
aws-a10g-4gpu,4,32,continuous,4,12,0,ok,,200,worker-2,prefix_affinity,3,2,512,128,128,0.14654754200000752,0.03719882151181189,4.870797874000118
aws-a10g-4gpu,4,32,continuous,4,13,1,ok,,200,worker-1,prefix_affinity,4,3,512,128,128,0.18336617799991473,0.03912961104724422,5.152826780999931
aws-a10g-4gpu,4,32,continuous,4,14,2,ok,,200,worker-0,prefix_affinity,8,7,512,128,128,0.24231540000005225,0.0389978551023615,5.195042997999963
aws-a10g-4gpu,4,32,continuous,4,15,3,ok,,200,worker-0,prefix_affinity,9,8,512,128,128,0.24222186800011514,0.03898715606299189,5.193590688000086
aws-a10g-4gpu,4,32,continuous,4,16,0,ok,,200,worker-3,affinity_overridden_by_load,2,1,512,128,128,0.16573586599997725,0.03733318656692944,4.907050560000016
aws-a10g-4gpu,4,32,continuous,4,17,1,ok,,200,worker-1,prefix_affinity,2,1,512,128,128,0.13656164700000772,0.03916432655118057,5.110431118999941
aws-a10g-4gpu,4,32,continuous,4,18,2,ok,,200,worker-3,affinity_overridden_by_load,3,2,512,128,128,0.16368325400003414,0.03734365095275587,4.90632692500003
aws-a10g-4gpu,4,32,continuous,4,19,3,ok,,200,worker-0,prefix_affinity,7,6,512,128,128,0.19349971700012247,0.03906307612598403,5.154510385000094
aws-a10g-4gpu,4,32,continuous,4,20,0,ok,,200,worker-2,prefix_affinity,7,6,512,128,128,0.2249689440000111,0.03709577403936946,4.936132246999932
aws-a10g-4gpu,4,32,continuous,4,21,1,ok,,200,worker-1,prefix_affinity,6,5,512,128,128,0.2277018100000987,0.03900687198425142,5.181574552000029
aws-a10g-4gpu,4,32,continuous,4,22,2,ok,,200,worker-3,affinity_overridden_by_load,4,3,512,128,128,0.16129741500003547,0.03733455965354415,4.902786491000143
aws-a10g-4gpu,4,32,continuous,4,23,3,ok,,200,worker-0,prefix_affinity,5,4,512,128,128,0.1481625950000307,0.039117081251969305,5.116031914000132
aws-a10g-4gpu,4,32,continuous,4,24,0,ok,,200,worker-2,prefix_affinity,4,3,512,128,128,0.13755247799986137,0.03719893033070992,4.861816630000021
aws-a10g-4gpu,4,32,continuous,4,25,1,ok,,200,worker-1,prefix_affinity,5,4,512,128,128,0.1734602450001148,0.039124552267716224,5.142278383000075
aws-a10g-4gpu,4,32,continuous,4,26,2,ok,,200,worker-3,affinity_overridden_by_load,6,5,512,128,128,0.20206028200004766,0.0372719835748027,4.935602195999991
aws-a10g-4gpu,4,32,continuous,4,27,3,ok,,200,worker-0,prefix_affinity,6,5,512,128,128,0.18784858999993048,0.0390638677244094,5.148959790999925
aws-a10g-4gpu,4,32,continuous,4,28,0,ok,,200,worker-2,prefix_affinity,5,4,512,128,128,0.1736493190001056,0.03716392434645653,4.893467711000085
aws-a10g-4gpu,4,32,continuous,4,29,1,ok,,200,worker-1,prefix_affinity,8,7,512,128,128,0.2193812190000699,0.03901151837007858,5.1738440520000495
aws-a10g-4gpu,4,32,continuous,4,30,2,ok,,200,worker-3,affinity_overridden_by_load,5,4,512,128,128,0.198872566999853,0.037258645031496646,4.930720485999927
aws-a10g-4gpu,4,32,continuous,4,31,3,ok,,200,worker-1,affinity_overridden_by_load,3,2,512,128,128,0.16826265800000328,0.03912704035433057,5.137396782999986
