deployment,worker_count,concurrency,mode,run_index,request_index,prefix_group,status,error,http_status,backend,route_reason,backend_outstanding_at_route,queue_depth_at_route,input_tokens,requested_output_tokens,output_tokens,ttft_seconds,tpot_seconds,e2e_seconds
aws-a10g-1gpu,1,32,continuous,1,12,0,ok,,200,worker-0,prefix_affinity,6,5,512,128,128,0.16182840500005113,0.0414489291653529,5.42584240899987
aws-a10g-1gpu,1,32,continuous,1,13,1,ok,,200,worker-0,prefix_affinity,16,15,512,128,128,0.2211384959998668,0.041317436622048766,5.46845294700006
aws-a10g-1gpu,1,32,continuous,1,14,2,ok,,200,worker-0,prefix_affinity,26,25,512,128,128,0.3183806580000237,0.0408662315433084,5.508392064000191
aws-a10g-1gpu,1,32,continuous,1,15,3,ok,,200,worker-0,prefix_affinity,31,30,512,128,128,0.31393700600006014,0.04083068395275619,5.4994338680000965
aws-a10g-1gpu,1,32,continuous,1,16,0,ok,,200,worker-0,prefix_affinity,12,11,512,128,128,0.21834431199999926,0.04133288296062941,5.467620447999934
aws-a10g-1gpu,1,32,continuous,1,17,1,ok,,200,worker-0,prefix_affinity,8,7,512,128,128,0.16032829000005222,0.041432954078739447,5.422313457999962
aws-a10g-1gpu,1,32,continuous,1,18,2,ok,,200,worker-0,prefix_affinity,15,14,512,128,128,0.22020003400007226,0.0413301430629922,5.469128203000082
aws-a10g-1gpu,1,32,continuous,1,19,3,ok,,200,worker-0,prefix_affinity,21,20,512,128,128,0.31107288099997277,0.04084554901574726,5.498457605999874
aws-a10g-1gpu,1,32,continuous,1,20,0,ok,,200,worker-0,prefix_affinity,27,26,512,128,128,0.3115993920000619,0.04084570343306986,5.499003727999934
aws-a10g-1gpu,1,32,continuous,1,21,1,ok,,200,worker-0,prefix_affinity,22,21,512,128,128,0.3105385280000519,0.04082646653543319,5.495499778000067
aws-a10g-1gpu,1,32,continuous,1,22,2,ok,,200,worker-0,prefix_affinity,20,19,512,128,128,0.3048960389999138,0.04090894149606277,5.500331608999886
aws-a10g-1gpu,1,32,continuous,1,23,3,ok,,200,worker-0,prefix_affinity,13,12,512,128,128,0.2134539890000724,0.04133355809448776,5.4628158670000175
aws-a10g-1gpu,1,32,continuous,1,24,0,ok,,200,worker-0,prefix_affinity,11,10,512,128,128,0.21296854799993525,0.041337503228346825,5.462831457999982
aws-a10g-1gpu,1,32,continuous,1,25,1,ok,,200,worker-0,prefix_affinity,19,18,512,128,128,0.21524045099999967,0.04133335234645686,5.464576199000021
aws-a10g-1gpu,1,32,continuous,1,26,2,ok,,200,worker-0,prefix_affinity,28,27,512,128,128,0.3081176419998428,0.0408399788110241,5.4947949509999034
aws-a10g-1gpu,1,32,continuous,1,27,3,ok,,200,worker-0,prefix_affinity,17,16,512,128,128,0.2127079629999571,0.04132731496063062,5.461276963000046
aws-a10g-1gpu,1,32,continuous,1,28,0,ok,,200,worker-0,prefix_affinity,18,17,512,128,128,0.21260599000015645,0.04133156851968504,5.461715192000156
aws-a10g-1gpu,1,32,continuous,1,29,1,ok,,200,worker-0,prefix_affinity,29,28,512,128,128,0.29963179799983664,0.04092968606299317,5.4977019279999695
aws-a10g-1gpu,1,32,continuous,1,30,2,ok,,200,worker-0,prefix_affinity,24,23,512,128,128,0.30568751700002395,0.040845970291338816,5.493125744000054
aws-a10g-1gpu,1,32,continuous,1,31,3,ok,,200,worker-0,prefix_affinity,14,13,512,128,128,0.20552997799995865,0.04131983100787299,5.453148515999828
aws-a10g-1gpu,1,32,continuous,2,0,0,ok,,200,worker-0,prefix_affinity,1,0,512,128,128,0.08315985900003398,0.04145237543306981,5.3476115389998995
aws-a10g-1gpu,1,32,continuous,2,1,1,ok,,200,worker-0,prefix_affinity,2,1,512,128,128,0.12405939699988267,0.041449523811024847,5.388148921000038
aws-a10g-1gpu,1,32,continuous,2,2,2,ok,,200,worker-0,prefix_affinity,9,8,512,128,128,0.16701474299998154,0.04144723519685097,5.430813613000055
aws-a10g-1gpu,1,32,continuous,2,3,3,ok,,200,worker-0,prefix_affinity,5,4,512,128,128,0.16564780199996676,0.04145517112598336,5.430454534999853
aws-a10g-1gpu,1,32,continuous,2,4,0,ok,,200,worker-0,prefix_affinity,3,2,512,128,128,0.12109015900000486,0.04145648672440834,5.386063972999864
aws-a10g-1gpu,1,32,continuous,2,5,1,ok,,200,worker-0,prefix_affinity,30,29,512,128,128,0.3216819540000415,0.040854876842519566,5.510251313000026
aws-a10g-1gpu,1,32,continuous,2,6,2,ok,,200,worker-0,prefix_affinity,7,6,512,128,128,0.16642394000018612,0.0414364065275578,5.428847569000027
aws-a10g-1gpu,1,32,continuous,2,7,3,ok,,200,worker-0,prefix_affinity,4,3,512,128,128,0.16518347100009123,0.04142604533858252,5.426291229000071
aws-a10g-1gpu,1,32,continuous,2,8,0,ok,,200,worker-0,prefix_affinity,23,22,512,128,128,0.3213990079998439,0.04088296905511946,5.5135360780000156
aws-a10g-1gpu,1,32,continuous,2,9,1,ok,,200,worker-0,prefix_affinity,25,24,512,128,128,0.31454516999997395,0.040894438535432294,5.508138863999875
aws-a10g-1gpu,1,32,continuous,2,10,2,ok,,200,worker-0,prefix_affinity,10,9,512,128,128,0.2207785169998715,0.041298363141732616,5.465670635999913
aws-a10g-1gpu,1,32,continuous,2,11,3,ok,,200,worker-0,prefix_affinity,32,31,512,128,128,0.31821592400001464,0.040837024692913344,5.504518060000009
aws-a10g-1gpu,1,32,continuous,2,12,0,ok,,200,worker-0,prefix_affinity,6,5,512,128,128,0.16076607100012552,0.0414393245433068,5.42356028800009
aws-a10g-1gpu,1,32,continuous,2,13,1,ok,,200,worker-0,prefix_affinity,16,15,512,128,128,0.22078618800014738,0.041292038661417896,5.4648750980002205
aws-a10g-1gpu,1,32,continuous,2,14,2,ok,,200,worker-0,prefix_affinity,26,25,512,128,128,0.31539094900017517,0.040825151267715167,5.500185160000001
aws-a10g-1gpu,1,32,continuous,2,15,3,ok,,200,worker-0,prefix_affinity,31,30,512,128,128,0.30909374500015474,0.04087857249606269,5.500672452000117
aws-a10g-1gpu,1,32,continuous,2,16,0,ok,,200,worker-0,prefix_affinity,12,11,512,128,128,0.21902463699984764,0.04129091155118121,5.4629704039998614
aws-a10g-1gpu,1,32,continuous,2,17,1,ok,,200,worker-0,prefix_affinity,8,7,512,128,128,0.15633885800002645,0.04142942155905491,5.4178753959999995
aws-a10g-1gpu,1,32,continuous,2,18,2,ok,,200,worker-0,prefix_affinity,15,14,512,128,128,0.21504832599998736,0.041297238708661616,5.459797642000012
aws-a10g-1gpu,1,32,continuous,2,19,3,ok,,200,worker-0,prefix_affinity,21,20,512,128,128,0.3062490390000221,0.0409018390157473,5.500782593999929
aws-a10g-1gpu,1,32,continuous,2,20,0,ok,,200,worker-0,prefix_affinity,27,26,512,128,128,0.30390950599985445,0.04088253848818911,5.4959918939998715
aws-a10g-1gpu,1,32,continuous,2,21,1,ok,,200,worker-0,prefix_affinity,22,21,512,128,128,0.3113030660001641,0.040871066267715556,5.501928482000039
aws-a10g-1gpu,1,32,continuous,2,22,2,ok,,200,worker-0,prefix_affinity,20,19,512,128,128,0.30735759499998494,0.040885048078740424,5.499758701000019
aws-a10g-1gpu,1,32,continuous,2,23,3,ok,,200,worker-0,prefix_affinity,13,12,512,128,128,0.2140923039999052,0.04129353562992102,5.458371328999874
aws-a10g-1gpu,1,32,continuous,2,24,0,ok,,200,worker-0,prefix_affinity,11,10,512,128,128,0.20995755900003132,0.041304088070867113,5.455576744000155
aws-a10g-1gpu,1,32,continuous,2,25,1,ok,,200,worker-0,prefix_affinity,19,18,512,128,128,0.304650453000022,0.04082930852755847,5.489972635999948
aws-a10g-1gpu,1,32,continuous,2,26,2,ok,,200,worker-0,prefix_affinity,28,27,512,128,128,0.30548645200019564,0.04087958598425063,5.497193872000025
aws-a10g-1gpu,1,32,continuous,2,27,3,ok,,200,worker-0,prefix_affinity,17,16,512,128,128,0.21147053400000004,0.04125964137795126,5.4514449889998104
aws-a10g-1gpu,1,32,continuous,2,28,0,ok,,200,worker-0,prefix_affinity,18,17,512,128,128,0.20910957000000963,0.04125790637795214,5.448863679999931
aws-a10g-1gpu,1,32,continuous,2,29,1,ok,,200,worker-0,prefix_affinity,29,28,512,128,128,0.3027066089998698,0.04087168690551252,5.493410845999961
aws-a10g-1gpu,1,32,continuous,2,30,2,ok,,200,worker-0,prefix_affinity,24,23,512,128,128,0.301276456000096,0.04089910037007789,5.495462202999988
aws-a10g-1gpu,1,32,continuous,2,31,3,ok,,200,worker-0,prefix_affinity,14,13,512,128,128,0.207997584000168,0.04128697713385703,5.451443680000011
aws-a10g-1gpu,1,32,continuous,3,0,0,ok,,200,worker-0,prefix_affinity,1,0,512,128,128,0.08391422099998636,0.041518322724408877,5.356741206999914
aws-a10g-1gpu,1,32,continuous,3,1,1,ok,,200,worker-0,prefix_affinity,2,1,512,128,128,0.12476317200002995,0.041512142267716684,5.396805240000049
aws-a10g-1gpu,1,32,continuous,3,2,2,ok,,200,worker-0,prefix_affinity,9,8,512,128,128,0.239347639000016,0.041266932055117736,5.480248009999968
aws-a10g-1gpu,1,32,continuous,3,3,3,ok,,200,worker-0,prefix_affinity,5,4,512,128,128,0.1696930959999463,0.04149395720472372,5.439425660999859
aws-a10g-1gpu,1,32,continuous,3,4,0,ok,,200,worker-0,prefix_affinity,3,2,512,128,128,0.12453021599981184,0.0414976272125988,5.39472887199986
aws-a10g-1gpu,1,32,continuous,3,5,1,ok,,200,worker-0,prefix_affinity,30,29,512,128,128,0.37072037400002955,0.04080500543307063,5.552956064
aws-a10g-1gpu,1,32,continuous,3,6,2,ok,,200,worker-0,prefix_affinity,7,6,512,128,128,0.16653048300008777,0.041491657622047325,5.435971001000098
aws-a10g-1gpu,1,32,continuous,3,7,3,ok,,200,worker-0,prefix_affinity,4,3,512,128,128,0.16788805400005913,0.04148884496063025,5.436971364000101
aws-a10g-1gpu,1,32,continuous,3,8,0,ok,,200,worker-0,prefix_affinity,23,22,512,128,128,0.29964887699998144,0.04103841743307112,5.511527891000014
aws-a10g-1gpu,1,32,continuous,3,9,1,ok,,200,worker-0,prefix_affinity,25,24,512,128,128,0.3658427609998398,0.04080910663779603,5.548599303999936
aws-a10g-1gpu,1,32,continuous,3,10,2,ok,,200,worker-0,prefix_affinity,10,9,512,128,128,0.23359086699997533,0.04127749954330635,5.475833308999881
aws-a10g-1gpu,1,32,continuous,3,11,3,ok,,200,worker-0,prefix_affinity,32,31,512,128,128,0.3606811720001133,0.0408685241417315,5.5509837380000135
aws-a10g-1gpu,1,32,continuous,3,12,0,ok,,200,worker-0,prefix_affinity,6,5,512,128,128,0.1634370819999731,0.04148881535433083,5.432516631999988
aws-a10g-1gpu,1,32,continuous,3,13,1,ok,,200,worker-0,prefix_affinity,16,15,512,128,128,0.2308088930001304,0.0412685920078733,5.471920078000039
aws-a10g-1gpu,1,32,continuous,3,14,2,ok,,200,worker-0,prefix_affinity,26,25,512,128,128,0.3621777769999426,0.040831781637795696,5.5478140449999955
aws-a10g-1gpu,1,32,continuous,3,15,3,ok,,200,worker-0,prefix_affinity,31,30,512,128,128,0.3617021959998965,0.04077842970866193,5.540562768999962
aws-a10g-1gpu,1,32,continuous,3,16,0,ok,,200,worker-0,prefix_affinity,12,11,512,128,128,0.22925313699988692,0.04128203452756056,5.472071522000078
aws-a10g-1gpu,1,32,continuous,3,17,1,ok,,200,worker-0,prefix_affinity,8,7,512,128,128,0.16046371400011594,0.04147325310236201,5.427566858000091
aws-a10g-1gpu,1,32,continuous,3,18,2,ok,,200,worker-0,prefix_affinity,15,14,512,128,128,0.22527769500015893,0.04126240864566959,5.465603593000196
aws-a10g-1gpu,1,32,continuous,3,19,3,ok,,200,worker-0,prefix_affinity,21,20,512,128,128,0.28689448399995854,0.04109721523622011,5.506240818999913
aws-a10g-1gpu,1,32,continuous,3,20,0,ok,,200,worker-0,prefix_affinity,27,26,512,128,128,0.35834267899986116,0.04079166032283507,5.538883539999915
aws-a10g-1gpu,1,32,continuous,3,21,1,ok,,200,worker-0,prefix_affinity,22,21,512,128,128,0.28372395000019424,0.041077437307085275,5.500558488000024
aws-a10g-1gpu,1,32,continuous,3,22,2,ok,,200,worker-0,prefix_affinity,20,19,512,128,128,0.28879562700012684,0.04104685116535405,5.501745725000092
aws-a10g-1gpu,1,32,continuous,3,23,3,ok,,200,worker-0,prefix_affinity,13,12,512,128,128,0.22204941099994358,0.041291130960629974,5.46602304299995
aws-a10g-1gpu,1,32,continuous,3,24,0,ok,,200,worker-0,prefix_affinity,11,10,512,128,128,0.22470419199999014,0.041256290472440345,5.464253081999914
aws-a10g-1gpu,1,32,continuous,3,25,1,ok,,200,worker-0,prefix_affinity,19,18,512,128,128,0.28164674300001025,0.04107812637007877,5.498568792000015
aws-a10g-1gpu,1,32,continuous,3,26,2,ok,,200,worker-0,prefix_affinity,28,27,512,128,128,0.3484922719999304,0.040855595897638756,5.537152951000053
aws-a10g-1gpu,1,32,continuous,3,27,3,ok,,200,worker-0,prefix_affinity,17,16,512,128,128,0.2837156100001721,0.041065997669289846,5.499097313999982
aws-a10g-1gpu,1,32,continuous,3,28,0,ok,,200,worker-0,prefix_affinity,18,17,512,128,128,0.2824674020000657,0.04106623846456659,5.497879687000022
aws-a10g-1gpu,1,32,continuous,3,29,1,ok,,200,worker-0,prefix_affinity,29,28,512,128,128,0.3518854999999803,0.04083097800000045,5.537419706000037
aws-a10g-1gpu,1,32,continuous,3,30,2,ok,,200,worker-0,prefix_affinity,24,23,512,128,128,0.28175706599995465,0.04107174102362328,5.497868176000111
aws-a10g-1gpu,1,32,continuous,3,31,3,ok,,200,worker-0,prefix_affinity,14,13,512,128,128,0.21509856199986643,0.04128389897637923,5.458153732000028
aws-a10g-1gpu,1,32,continuous,4,0,0,ok,,200,worker-0,prefix_affinity,1,0,512,128,128,0.0839049310000064,0.04146707849606431,5.350223900000174
aws-a10g-1gpu,1,32,continuous,4,1,1,ok,,200,worker-0,prefix_affinity,2,1,512,128,128,0.12473771199984185,0.04147592452755909,5.392180126999847
aws-a10g-1gpu,1,32,continuous,4,2,2,ok,,200,worker-0,prefix_affinity,9,8,512,128,128,0.16823607299988907,0.04145021503936947,5.432413382999812
aws-a10g-1gpu,1,32,continuous,4,3,3,ok,,200,worker-0,prefix_affinity,5,4,512,128,128,0.16704773499986914,0.041460592842519524,5.432543025999848
aws-a10g-1gpu,1,32,continuous,4,4,0,ok,,200,worker-0,prefix_affinity,3,2,512,128,128,0.12203508900006454,0.041475517748031196,5.389425843000026
aws-a10g-1gpu,1,32,continuous,4,5,1,ok,,200,worker-0,prefix_affinity,30,29,512,128,128,0.32454573099994377,0.04084983003936998,5.512474145999931
aws-a10g-1gpu,1,32,continuous,4,6,2,ok,,200,worker-0,prefix_affinity,7,6,512,128,128,0.16291343000011693,0.041463105566928185,5.428727836999997
aws-a10g-1gpu,1,32,continuous,4,7,3,ok,,200,worker-0,prefix_affinity,4,3,512,128,128,0.1201908259999982,0.04146714850393737,5.386518686000045
aws-a10g-1gpu,1,32,continuous,4,8,0,ok,,200,worker-0,prefix_affinity,23,22,512,128,128,0.32254996500000743,0.04086257670866234,5.512097207000124
aws-a10g-1gpu,1,32,continuous,4,9,1,ok,,200,worker-0,prefix_affinity,25,24,512,128,128,0.3200873579999097,0.040902967480314696,5.514764227999876
aws-a10g-1gpu,1,32,continuous,4,10,2,ok,,200,worker-0,prefix_affinity,10,9,512,128,128,0.2221192530000735,0.041283382220470906,5.465108794999878
aws-a10g-1gpu,1,32,continuous,4,11,3,ok,,200,worker-0,prefix_affinity,32,31,512,128,128,0.31319345900010376,0.04090680678740052,5.50835792099997
aws-a10g-1gpu,1,32,continuous,4,12,0,ok,,200,worker-0,prefix_affinity,6,5,512,128,128,0.15907400199989752,0.04146414496062968,5.425020411999867
aws-a10g-1gpu,1,32,continuous,4,13,1,ok,,200,worker-0,prefix_affinity,16,15,512,128,128,0.22081153299996004,0.041325149086614194,5.469105466999963
aws-a10g-1gpu,1,32,continuous,4,14,2,ok,,200,worker-0,prefix_affinity,26,25,512,128,128,0.31150331100002404,0.04091733867716622,5.508005323000134
aws-a10g-1gpu,1,32,continuous,4,15,3,ok,,200,worker-0,prefix_affinity,31,30,512,128,128,0.3186515549998603,0.04086306703937039,5.5082610689999
aws-a10g-1gpu,1,32,continuous,4,16,0,ok,,200,worker-0,prefix_affinity,12,11,512,128,128,0.22232275800001844,0.041283115913386174,5.465278479000062
aws-a10g-1gpu,1,32,continuous,4,17,1,ok,,200,worker-0,prefix_affinity,8,7,512,128,128,0.15470270200012237,0.04147384046456585,5.421880440999985
aws-a10g-1gpu,1,32,continuous,4,18,2,ok,,200,worker-0,prefix_affinity,15,14,512,128,128,0.21825895400002082,0.0412933605590551,5.462515745000019
aws-a10g-1gpu,1,32,continuous,4,19,3,ok,,200,worker-0,prefix_affinity,21,20,512,128,128,0.3072656330000427,0.040911036409447765,5.502967256999909
aws-a10g-1gpu,1,32,continuous,4,20,0,ok,,200,worker-0,prefix_affinity,27,26,512,128,128,0.3105380089998562,0.04085677625984296,5.499348593999912
aws-a10g-1gpu,1,32,continuous,4,21,1,ok,,200,worker-0,prefix_affinity,22,21,512,128,128,0.3110919509999803,0.04082188522047151,5.495471373999862
aws-a10g-1gpu,1,32,continuous,4,22,2,ok,,200,worker-0,prefix_affinity,20,19,512,128,128,0.3086090549998062,0.04090830515748152,5.503963809999959
aws-a10g-1gpu,1,32,continuous,4,23,3,ok,,200,worker-0,prefix_affinity,13,12,512,128,128,0.21331201099997088,0.04132578067716583,5.461686157000031
aws-a10g-1gpu,1,32,continuous,4,24,0,ok,,200,worker-0,prefix_affinity,11,10,512,128,128,0.21642309200001364,0.04128309332283399,5.45937594399993
aws-a10g-1gpu,1,32,continuous,4,25,1,ok,,200,worker-0,prefix_affinity,19,18,512,128,128,0.21248212099999364,0.0412915646929134,5.456510836999996
aws-a10g-1gpu,1,32,continuous,4,26,2,ok,,200,worker-0,prefix_affinity,28,27,512,128,128,0.3076490019998346,0.04082716470866145,5.492698919999839
aws-a10g-1gpu,1,32,continuous,4,27,3,ok,,200,worker-0,prefix_affinity,17,16,512,128,128,0.21433200399997077,0.04128505336220447,5.457533780999938
aws-a10g-1gpu,1,32,continuous,4,28,0,ok,,200,worker-0,prefix_affinity,18,17,512,128,128,0.21261125399996672,0.041280258527559975,5.455204087000084
aws-a10g-1gpu,1,32,continuous,4,29,1,ok,,200,worker-0,prefix_affinity,29,28,512,128,128,0.2981134530000418,0.04090477791338545,5.493020247999993
aws-a10g-1gpu,1,32,continuous,4,30,2,ok,,200,worker-0,prefix_affinity,24,23,512,128,128,0.3031777290000264,0.040896631511810756,5.497049930999992
aws-a10g-1gpu,1,32,continuous,4,31,3,ok,,200,worker-0,prefix_affinity,14,13,512,128,128,0.20745405599996047,0.041290723102362585,5.451375890000008
